iter	MultiClass
1570	0.6252595574
1571	0.6250979732
1572	0.6248289527
1573	0.6245914419
1574	0.6242884217
1575	0.6239454495
1576	0.6237464025
1577	0.6234019395
1578	0.6231431965
1579	0.6228800214
1580	0.6226593589
1581	0.6224306727
1582	0.6221578899
1583	0.6219703949
1584	0.6216301945
1585	0.6214516708
1586	0.6211936597
1587	0.6209416894
1588	0.6206619074
1589	0.6204520707
1590	0.6200124602
1591	0.6199288226
1592	0.6197175534
1593	0.6195489004
1594	0.619229004
1595	0.6190282476
1596	0.6186323503
1597	0.6182867304
1598	0.6181306994
1599	0.6178694865
1600	0.6176827099
1601	0.6174121242
1602	0.6171826205
1603	0.6169929715
1604	0.6167354918
1605	0.6165278563
1606	0.6163574997
1607	0.6161999007
1608	0.6160460667
1609	0.6157846974
1610	0.6154312164
1611	0.6152867127
1612	0.6150428744
1613	0.6148310841
1614	0.6145226103
1615	0.6143419527
1616	0.6140366382
1617	0.613832831
1618	0.6134884255
1619	0.6132348598
1620	0.6129432254
1621	0.6127168895
1622	0.6124047048
1623	0.612154981
1624	0.6119365643
1625	0.611623302
1626	0.6114398525
1627	0.6111763877
1628	0.6108766373
1629	0.6107042841
1630	0.6104005931
1631	0.6100989807
1632	0.609898228
1633	0.6097005794
1634	0.6096126228
1635	0.6093888168
1636	0.6091128807
1637	0.6088042814
1638	0.6085290725
1639	0.6081955956
1640	0.6080374434
1641	0.6078305425
1642	0.6076564482
1643	0.6073329271
1644	0.6070302508
1645	0.6068143334
1646	0.6067023021
1647	0.606387703
1648	0.6062106162
1649	0.6060460311
1650	0.6058833421
1651	0.6057338085
1652	0.6054651174
1653	0.6052778833
1654	0.6050367879
1655	0.6046377939
1656	0.6043416108
1657	0.6040906021
1658	0.6038492982
1659	0.6036444352
1660	0.6034371043
1661	0.6031560124
1662	0.602911818
1663	0.602741642
1664	0.6024962641
1665	0.6021778541
1666	0.6019051652
1667	0.6016167991
1668	0.6014479081
1669	0.6011086755
1670	0.600912425
1671	0.6005847804
1672	0.6002721127
1673	0.6000524251
1674	0.5997159803
1675	0.5995532079
1676	0.5993151599
1677	0.5991029858
1678	0.5987805877
1679	0.5986682471
1680	0.5984339346
1681	0.5982642488
1682	0.5979177707
1683	0.5976564865
1684	0.5974042407
1685	0.5972844215
1686	0.5970826826
1687	0.5969471308
1688	0.5967629352
1689	0.5964908153
1690	0.5962485452
1691	0.5960589121
1692	0.5958139768
1693	0.5955931663
1694	0.5954164199
1695	0.5952806615
1696	0.5950738682
1697	0.5949155481
1698	0.5947508098
1699	0.5946127036
1700	0.5943555337
1701	0.5942019309
1702	0.5940000261
1703	0.5937975116
1704	0.5935718225
1705	0.5932174139
1706	0.592950549
1707	0.5927518036
1708	0.5924448681
1709	0.5922747328
1710	0.5918884088
1711	0.5916111862
1712	0.5913802164
1713	0.5910819109
1714	0.5908658174
1715	0.5907131971
1716	0.5904356439
1717	0.5901923165
1718	0.5899081445
1719	0.5896115602
1720	0.5893508008
1721	0.5890276083
1722	0.5888152165
1723	0.588598425
1724	0.5883848207
1725	0.5880913585
1726	0.5879619218
1727	0.5877335486
1728	0.5875632437
1729	0.5872892677
1730	0.5869859563
1731	0.5866708527
1732	0.586462326
1733	0.5862910544
1734	0.5859965494
1735	0.5857756504
1736	0.5854656849
1737	0.5851353523
1738	0.5848193964
1739	0.584563632
1740	0.5844144202
1741	0.5842730952
1742	0.5840493772
1743	0.5837477763
1744	0.5835223149
1745	0.5832138295
1746	0.5830483448
1747	0.5828079427
1748	0.5825404404
1749	0.5824160323
1750	0.5821579199
1751	0.5820907306
1752	0.5818154478
1753	0.581475629
1754	0.5813027216
1755	0.5811499599
1756	0.5808071094
1757	0.5805720463
1758	0.5801939076
1759	0.5800008747
1760	0.5798186285
1761	0.5795365461
1762	0.5792485402
1763	0.5789901754
1764	0.5788234808
1765	0.5785667601
1766	0.5783211499
1767	0.5782119745
1768	0.5779919148
1769	0.5777708743
1770	0.5773714262
1771	0.5772173885
1772	0.5770653623
1773	0.5768278477
1774	0.5764406646
1775	0.5762822154
1776	0.576132658
1777	0.5759631572
1778	0.5758646126
1779	0.5756057927
1780	0.5754210223
1781	0.5752254891
1782	0.5750317203
1783	0.5748091838
1784	0.5745533113
1785	0.5743320647
1786	0.5740890586
1787	0.5738487562
1788	0.5736845647
1789	0.5734844849
1790	0.5731740736
1791	0.5727713983
1792	0.572401064
1793	0.5721363938
1794	0.5717859348
1795	0.5716475847
1796	0.5713935549
1797	0.5712498203
1798	0.5709864644
1799	0.5706437077
1800	0.5702876841
1801	0.5700901297
1802	0.5697239016
1803	0.5695024735
1804	0.5693480035
1805	0.5690358611
1806	0.568919285
1807	0.5687468277
1808	0.5685110643
1809	0.5682566686
1810	0.5680538818
1811	0.5677138336
1812	0.5675855715
1813	0.5672540185
1814	0.5669373783
1815	0.566696321
1816	0.566354575
1817	0.5661909194
1818	0.5660192999
1819	0.5658406406
1820	0.5657168022
1821	0.5653901329
1822	0.5651250965
1823	0.5650149802
1824	0.5647788669
1825	0.5646061359
1826	0.5644173699
1827	0.564124613
1828	0.5638263134
1829	0.5635897756
1830	0.5633765588
1831	0.5631722962
1832	0.5628926424
1833	0.5625938707
1834	0.5623376461
1835	0.5621119846
1836	0.5618075224
1837	0.5616515679
1838	0.5615141459
1839	0.5612635985
1840	0.5611967616
1841	0.5608663143
1842	0.5606753765
1843	0.560488334
1844	0.5602123787
1845	0.5599285887
1846	0.5597626829
1847	0.5596052424
1848	0.5593634355
1849	0.5591031415
1850	0.5589634435
1851	0.5586947561
1852	0.558380953
1853	0.5581081084
1854	0.5578878377
1855	0.5576477098
1856	0.55747891
1857	0.5572634528
1858	0.557081097
1859	0.5568184641
1860	0.5566178771
1861	0.5563771907
1862	0.5559997189
1863	0.5557975031
1864	0.5556102794
1865	0.5554570953
1866	0.555273659
1867	0.5550906517
1868	0.5547806694
1869	0.5546326544
1870	0.5543428899
1871	0.5540872929
1872	0.553784384
1873	0.5536866678
1874	0.5533892614
1875	0.5531191579
1876	0.5528677131
1877	0.5526651354
1878	0.5525076861
1879	0.5522398567
1880	0.5520762129
1881	0.5518886039
1882	0.5517521608
1883	0.5515878499
1884	0.5513944262
1885	0.5512030774
1886	0.5509253668
1887	0.5505569884
1888	0.5502907186
1889	0.5501144171
1890	0.5498533348
1891	0.5496933924
1892	0.5495089478
1893	0.5492954723
1894	0.5491929282
1895	0.5490165793
1896	0.5488486888
1897	0.5486984124
1898	0.5484509387
1899	0.5482832732
1900	0.5480568863
1901	0.5478685185
1902	0.5475376627
1903	0.5473321362
1904	0.5471433246
1905	0.5469380903
1906	0.5468073587
1907	0.5466595971
1908	0.5464959819
1909	0.5461747045
1910	0.5460186383
1911	0.5458628497
1912	0.5456127741
1913	0.5453464896
1914	0.5451686998
1915	0.5449823399
1916	0.5446981916
1917	0.5445819297
1918	0.5444318515
1919	0.5442053177
1920	0.5439190239
1921	0.543769619
1922	0.5435610535
1923	0.5433311228
1924	0.5431600866
1925	0.5429021791
1926	0.5426794272
1927	0.5423844839
1928	0.5422401528
1929	0.5419213139
1930	0.5417073777
1931	0.541570411
1932	0.5413473998
1933	0.5411641415
1934	0.5409669511
1935	0.5407522474
1936	0.5405566961
1937	0.5403979784
1938	0.540282746
1939	0.5401052821
1940	0.5398729846
1941	0.5396797436
1942	0.5395343702
1943	0.5392153834
1944	0.5390757345
1945	0.5388346161
1946	0.5386519906
1947	0.5384049382
1948	0.5381792653
1949	0.5380299507
1950	0.5378852449
1951	0.5377245059
1952	0.5375842666
1953	0.5374272331
1954	0.537275546
1955	0.5369431565
1956	0.536738787
1957	0.5364706632
1958	0.5362830689
1959	0.5361317836
1960	0.5358623564
1961	0.5356564428
1962	0.5354893022
1963	0.535265602
1964	0.5349953397
1965	0.5348510646
1966	0.5346596624
1967	0.5344141376
1968	0.534315168
1969	0.5341960596
1970	0.5339950135
1971	0.5337507897
1972	0.5335779861
1973	0.5334940482
1974	0.5332675663
1975	0.5331193971
1976	0.5329643589
1977	0.5327554624
1978	0.5325615593
1979	0.5323617811
1980	0.5320813921
1981	0.5319050363
1982	0.5316904758
1983	0.5315581785
1984	0.5313734525
1985	0.531176431
1986	0.5308161952
1987	0.5306709089
1988	0.530442095
1989	0.5302405283
1990	0.530055867
1991	0.5297981051
1992	0.5296551229
1993	0.52938706
1994	0.5292471494
1995	0.5290954508
1996	0.5289413971
1997	0.5287496144
1998	0.5285789683
1999	0.5284014201
2000	0.5282361772
2001	0.528036105
2002	0.527875966
2003	0.5277639388
2004	0.5275579448
2005	0.5273986121
2006	0.5270181711
2007	0.52681329
2008	0.5266779858
2009	0.5265699702
2010	0.5264202458
2011	0.5261973016
2012	0.5260551658
2013	0.5258464273
2014	0.5257265387
2015	0.5254607876
2016	0.525272804
2017	0.5251319245
2018	0.5249027675
2019	0.5246694462
2020	0.5245095807
2021	0.5244281632
2022	0.5242485852
2023	0.5240743
2024	0.5238220347
2025	0.5237272857
2026	0.5234908029
2027	0.5233484436
2028	0.523206952
2029	0.5229892054
2030	0.5227439954
2031	0.5225224495
2032	0.5224169351
2033	0.5222363983
2034	0.522095825
2035	0.5219614947
2036	0.5216516461
2037	0.5215148989
2038	0.5212578434
2039	0.5211053096
2040	0.5208837827
2041	0.5206019936
2042	0.5203246136
2043	0.5201656529
2044	0.5198879273
2045	0.5196152229
2046	0.5194409398
2047	0.5192479012
2048	0.5190203781
2049	0.5188738866
2050	0.5186857782
2051	0.5184319192
2052	0.5182369815
2053	0.5180784324
2054	0.5179069043
2055	0.5177688459
2056	0.51757921
2057	0.5174490659
2058	0.5172041434
2059	0.5169811592
2060	0.5168227134
2061	0.5166125025
2062	0.5163139567
2063	0.5161062771
2064	0.5158431079
2065	0.5157904763
2066	0.51571702
2067	0.5156147213
2068	0.5154341198
2069	0.515310562
2070	0.5151012061
2071	0.5149181615
2072	0.5147310896
2073	0.5144796512
2074	0.5142629619
2075	0.5140552092
2076	0.513807323
2077	0.5137253833
2078	0.5134834858
2079	0.5132379636
2080	0.5130333012
2081	0.5128523062
2082	0.5125552854
2083	0.5124699888
2084	0.5123357521
2085	0.512175664
2086	0.5119836378
2087	0.5118131537
2088	0.5116165285
2089	0.5113705892
2090	0.5112723122
2091	0.5111675967
2092	0.5110455664
2093	0.5108846903
2094	0.5108318316
2095	0.5106811571
2096	0.5104624121
2097	0.5103276505
2098	0.5102347716
2099	0.510037065
2100	0.509813855
2101	0.509630739
2102	0.509486025
2103	0.5093792736
2104	0.5092396313
2105	0.5091282188
2106	0.5089056232
2107	0.5087348703
2108	0.508576571
2109	0.5083482328
2110	0.5081242198
2111	0.5078651394
2112	0.5076056969
2113	0.5073257833
2114	0.5070926231
2115	0.5068703281
2116	0.5066684752
2117	0.5065580459
2118	0.5064333178
2119	0.50630683
2120	0.5061546707
2121	0.5059842478
2122	0.5057887429
2123	0.5057345137
2124	0.5056089355
2125	0.5055481452
2126	0.5053611994
2127	0.505179231
2128	0.5050647023
2129	0.5048854902
2130	0.5047729402
2131	0.5045617656
2132	0.50434423
2133	0.5040892802
2134	0.5039483954
2135	0.5037237248
2136	0.5034444879
2137	0.5032970727
2138	0.5031456895
2139	0.5029717039
2140	0.5026851007
2141	0.502517485
2142	0.5023310723
2143	0.5020920176
2144	0.5019725268
2145	0.5018059747
2146	0.5017235357
2147	0.501464577
2148	0.5012791324
2149	0.501149954
2150	0.5010184966
2151	0.5007791719
2152	0.5005557513
2153	0.5004454176
2154	0.5001989573
2155	0.5001002246
2156	0.4998752899
2157	0.4997197951
2158	0.4995054167
2159	0.499297593
2160	0.4991307851
2161	0.4989844902
2162	0.4988753081
2163	0.4985186501
2164	0.4983019927
2165	0.4980802031
2166	0.4979680173
2167	0.4977355633
2168	0.4975045892
2169	0.4973525377
2170	0.4971242919
2171	0.497015501
2172	0.4967779158
2173	0.4965739334
2174	0.4963687817
2175	0.496310843
2176	0.4961183527
2177	0.4960269335
2178	0.4959368123
2179	0.4958450575
2180	0.4957148412
2181	0.4955938089
2182	0.4953994273
2183	0.4953167663
2184	0.495201844
2185	0.4950185233
2186	0.4947665383
2187	0.4946275662
2188	0.4944007154
2189	0.4942104255
2190	0.4939329338
2191	0.4937018753
2192	0.4935374465
2193	0.4933415859
2194	0.4932138695
2195	0.4929240182
2196	0.4927677442
2197	0.4925784533
2198	0.4923920766
2199	0.4922824591
2200	0.4920763513
2201	0.4919732304
2202	0.4917824905
2203	0.4916257399
2204	0.4914813491
2205	0.4913334345
2206	0.4911492973
2207	0.4909732734
2208	0.4908101961
2209	0.4906250248
2210	0.4903777358
2211	0.490307323
2212	0.490169308
2213	0.4900425835
2214	0.4898695896
2215	0.4897513471
2216	0.4895624571
2217	0.4894424803
2218	0.4892049322
2219	0.4890495334
2220	0.4888371788
2221	0.4887197127
2222	0.4884312131
2223	0.4882391826
2224	0.4880076008
2225	0.48788879
2226	0.4876430968
2227	0.4874527913
2228	0.4872556961
2229	0.4870202407
2230	0.4868659194
2231	0.4866783594
2232	0.4865985267
2233	0.4864462477
2234	0.4863413122
2235	0.4862793796
2236	0.4861577663
2237	0.4859600351
2238	0.4856786987
2239	0.4855045352
2240	0.485395446
2241	0.4853536526
2242	0.4851419526
2243	0.4850570279
2244	0.4848483257
2245	0.4846009531
2246	0.4843655339
2247	0.4842190425
2248	0.483948873
2249	0.4837812101
2250	0.483645601
2251	0.4834022204
2252	0.4832729064
2253	0.4831204044
2254	0.4829421389
2255	0.4827971231
2256	0.4827050707
2257	0.4826024679
2258	0.4824049926
2259	0.4822219294
2260	0.4819857517
2261	0.4818406317
2262	0.4816614908
2263	0.4815168536
2264	0.4813775107
2265	0.4811437647
2266	0.4810610892
2267	0.4809606559
2268	0.480878467
2269	0.4807178219
2270	0.4806080327
2271	0.4803989267
2272	0.4802844899
2273	0.480206312
2274	0.4799924126
2275	0.4797669086
2276	0.479657093
2277	0.4795212918
2278	0.4793644602
2279	0.4791745057
2280	0.4790092169
2281	0.4788090439
2282	0.4786629962
2283	0.4784657593
2284	0.4783294927
2285	0.4781662298
2286	0.4780660527
2287	0.4777542115
2288	0.4776273329
2289	0.4774573273
2290	0.4772960604
2291	0.4771272207
2292	0.4770188033
2293	0.476902507
2294	0.4766304623
2295	0.476540754
2296	0.4764325307
2297	0.4762082868
2298	0.4760615962
2299	0.4759504847
2300	0.4758123185
2301	0.4756461354
2302	0.4754395454
2303	0.4752006147
2304	0.4749575891
2305	0.4748277363
2306	0.4746143709
2307	0.474417956
2308	0.4742393585
2309	0.4741187294
2310	0.4739541642
2311	0.4738456052
2312	0.4736530029
2313	0.4735192539
2314	0.4733377894
2315	0.473059056
2316	0.4728610229
2317	0.4727528013
2318	0.4726393517
2319	0.4725041897
2320	0.4722971038
2321	0.4722192984
2322	0.4720774282
2323	0.4718596639
2324	0.4717835459
2325	0.4715864924
2326	0.4713665692
2327	0.4712821925
2328	0.4710674824
2329	0.4710171817
2330	0.4708250549
2331	0.4706977983
2332	0.4705168692
2333	0.4704206671
2334	0.4702937769
2335	0.4700297253
2336	0.4698143358
2337	0.4696871619
2338	0.4695408877
2339	0.4694418587
2340	0.4693568655
2341	0.4691620306
2342	0.4690780221
2343	0.4689072189
2344	0.4687334463
2345	0.4686418008
2346	0.4684720296
2347	0.4683314385
2348	0.4681626169
2349	0.4680350936
2350	0.4677324491
2351	0.4676135292
2352	0.4674420223
2353	0.4671518184
2354	0.4669396257
2355	0.4668075064
2356	0.4667801152
2357	0.4666851183
2358	0.4664565973
2359	0.466308065
2360	0.4662111865
2361	0.4660599259
2362	0.4658971035
2363	0.4657788767
2364	0.4654887484
2365	0.4653007109
2366	0.4651632491
2367	0.4650264941
2368	0.4648337808
2369	0.4646782485
2370	0.4644261145
2371	0.4643308325
2372	0.4641409879
2373	0.4639470404
2374	0.4637262961
2375	0.4635576752
2376	0.4634287225
2377	0.463253845
2378	0.4631318361
2379	0.4630045823
2380	0.4628617436
2381	0.4625660463
2382	0.4623762573
2383	0.4622924084
2384	0.4621535823
2385	0.4619395372
2386	0.4618162116
2387	0.4616387215
2388	0.4615316343
2389	0.461361275
2390	0.4611201576
2391	0.460970139
2392	0.4607486848
2393	0.4606541573
2394	0.4604974432
2395	0.4603357182
2396	0.4601751547
2397	0.460008346
2398	0.4599507292
2399	0.4598123083
2400	0.4596876827
2401	0.4594775894
2402	0.4593206684
2403	0.4592146427
2404	0.4589936751
2405	0.4589466232
2406	0.4588256868
2407	0.4586734976
2408	0.4584396382
2409	0.4583537378
2410	0.4582885194
2411	0.4581460012
2412	0.457932827
2413	0.4578331628
2414	0.4577357743
2415	0.4574817838
2416	0.457386518
2417	0.4572900639
2418	0.4570282275
2419	0.4568441148
2420	0.4567089259
2421	0.4565517998
2422	0.4563285377
2423	0.4561479024
2424	0.4559190745
2425	0.4556173792
2426	0.4553579509
2427	0.4552700882
2428	0.4550642736
2429	0.454967902
2430	0.4548843334
2431	0.4547058781
2432	0.4546720028
2433	0.4545561536
2434	0.4543130866
2435	0.4542277146
2436	0.4539897713
2437	0.4538165406
2438	0.4537123191
2439	0.4535681464
2440	0.453498536
2441	0.4533345835
2442	0.4532479797
2443	0.4531122887
2444	0.4528865939
2445	0.4527362758
2446	0.4525392205
2447	0.4523785247
2448	0.4523086456
2449	0.4521609344
2450	0.4519866809
2451	0.4519289883
2452	0.4518472107
2453	0.4517407687
2454	0.4515835616
2455	0.4514719884
2456	0.4514044995
2457	0.4512660165
2458	0.4510574929
2459	0.4508652427
2460	0.4507031635
2461	0.4505429556
2462	0.4503800996
2463	0.4500895783
2464	0.4498928718
2465	0.4496745725
2466	0.4495150306
2467	0.4494068723
2468	0.4492739752
2469	0.4491745446
2470	0.4489256009
2471	0.4487384488
2472	0.4485388632
2473	0.4483852229
2474	0.4483486676
2475	0.4482411067
2476	0.4481265433
2477	0.4480449362
2478	0.4478354462
2479	0.4476637834
2480	0.4474499517
2481	0.4472566314
2482	0.4471048019
2483	0.4468842398
2484	0.4467313441
2485	0.4465739863
2486	0.4464941041
2487	0.4464141291
2488	0.4462198403
2489	0.4460734775
2490	0.4459506909
2491	0.4457941062
2492	0.4457525222
2493	0.4456284705
2494	0.4455062057
2495	0.445315575
2496	0.4450982031
2497	0.4449387511
2498	0.4447636052
2499	0.4447184489
2500	0.4445316404
2501	0.4444576043
2502	0.4442596209
2503	0.4441743514
2504	0.4440812454
2505	0.4439460352
2506	0.4437684452
2507	0.4436747035
2508	0.4434953825
2509	0.4434230346
2510	0.4432582821
2511	0.4431613969
2512	0.4430325206
2513	0.4428699359
2514	0.4427107173
2515	0.4425542807
2516	0.4423951119
2517	0.4421728183
2518	0.4420261752
2519	0.4418939059
2520	0.4417526975
2521	0.4416022943
2522	0.4414369714
2523	0.4412001561
2524	0.4410323211
2525	0.4409456521
2526	0.4407911001
2527	0.4406040246
2528	0.4404615296
2529	0.4403595215
2530	0.4401633277
2531	0.4400707172
2532	0.4398747605
2533	0.4398054662
2534	0.4395869433
2535	0.439402082
2536	0.4393570033
2537	0.4392931172
2538	0.4391318618
2539	0.4388663517
2540	0.4387309323
2541	0.438641062
2542	0.4385116401
2543	0.4383387871
2544	0.4381680137
2545	0.4380652684
2546	0.4379645592
2547	0.4378053462
2548	0.4376734637
2549	0.4374350867
2550	0.4373317266
2551	0.4372329361
2552	0.437075486
2553	0.4368834853
2554	0.4367749183
2555	0.4365547317
2556	0.4364723411
2557	0.4363408269
2558	0.4361669574
2559	0.4361234235
2560	0.4359943401
2561	0.4358593802
2562	0.435773027
2563	0.4356799519
2564	0.4355706901
2565	0.435435868
2566	0.4353778138
2567	0.4352411246
2568	0.4350314336
2569	0.4349115945
2570	0.4348341669
2571	0.4346348353
2572	0.434491183
2573	0.4343768753
2574	0.4342856927
2575	0.4341638496
2576	0.4339903684
2577	0.4338290402
2578	0.4336937536
2579	0.4335144871
2580	0.4334317653
2581	0.433273933
2582	0.4331331828
2583	0.4329879477
2584	0.4329110084
2585	0.432709001
2586	0.4325769022
2587	0.4325055222
2588	0.432360478
2589	0.432186316
2590	0.4319820267
2591	0.4318706144
2592	0.4317533839
2593	0.4316622009
2594	0.4315047149
2595	0.4314260225
2596	0.431260283
2597	0.4311873805
2598	0.4311129182
2599	0.4309339981
2600	0.4308012873
2601	0.4307390991
2602	0.430521473
2603	0.4303992791
2604	0.4302321327
2605	0.4300407791
2606	0.4298717916
2607	0.429736998
2608	0.4296190382
2609	0.429427835
2610	0.4292242282
2611	0.4290957056
2612	0.4289412649
2613	0.4287962041
2614	0.4286211652
2615	0.4285277579
2616	0.4283500833
2617	0.4281833741
2618	0.4280596352
2619	0.4280018174
2620	0.4278280637
2621	0.4276807685
2622	0.4275701427
2623	0.427431196
2624	0.4273506168
2625	0.4273062166
2626	0.4271869245
2627	0.427056748
2628	0.426899924
2629	0.4267764061
2630	0.4266631872
2631	0.4265110613
2632	0.4263119583
2633	0.4262276644
2634	0.426015084
2635	0.4259003498
2636	0.4258423711
2637	0.4257809262
2638	0.4256832479
2639	0.4254581004
2640	0.4254172863
2641	0.4252655631
2642	0.4250703728
2643	0.4249953844
2644	0.4247986716
2645	0.4247299703
2646	0.424689015
2647	0.424580499
2648	0.4244542015
2649	0.4243534599
2650	0.4242723026
2651	0.4242215059
2652	0.4240748056
2653	0.4239860821
2654	0.4238458395
2655	0.4236939064
2656	0.4235379271
2657	0.4234100663
2658	0.4233187825
2659	0.4231720564
2660	0.4230956736
2661	0.4230006278
2662	0.4228250579
2663	0.4226609832
2664	0.4225178076
2665	0.4224030356
2666	0.4221988747
2667	0.4221502627
2668	0.422044413
2669	0.421979501
2670	0.4218331128
2671	0.4216911426
2672	0.4214288706
2673	0.4212490153
2674	0.4210847407
2675	0.4208560667
2676	0.4207200187
2677	0.4206577874
2678	0.4205558063
2679	0.4204923883
2680	0.4203294823
2681	0.4202042908
2682	0.4200559979
2683	0.4199561789
2684	0.4198677614
2685	0.419707963
2686	0.4195198844
2687	0.4193500541
2688	0.4192975401
2689	0.4191720635
2690	0.419042133
2691	0.4189477098
2692	0.4188832814
2693	0.4186985992
2694	0.4185246635
2695	0.4184084806
2696	0.4182661835
2697	0.4180603147
2698	0.4179115854
2699	0.4178115651
2700	0.4177854713
2701	0.4176360919
2702	0.417546421
2703	0.4173768048
2704	0.4172734133
2705	0.4171540617
2706	0.4170710904
2707	0.4169298433
2708	0.4168337497
2709	0.4166957306
2710	0.4166180327
2711	0.4164784753
2712	0.4164169627
2713	0.4162441
2714	0.4161650253
2715	0.4159386047
2716	0.4158344158
2717	0.4157284927
2718	0.415462763
2719	0.415304014
2720	0.4151699679
2721	0.4150553954
2722	0.4149868532
2723	0.4147870733
2724	0.4145949384
2725	0.4145400114
2726	0.4144376624
2727	0.4142856281
2728	0.414179692
2729	0.4141563436
2730	0.4140497357
2731	0.4139054008
2732	0.4137651374
2733	0.4136435578
2734	0.4135382131
2735	0.4134410176
2736	0.4133037368
2737	0.4132109895
2738	0.4129827011
2739	0.4127809988
2740	0.4126381976
2741	0.4125235395
2742	0.4123793392
2743	0.4120991489
2744	0.4118396955
2745	0.411790066
2746	0.411693673
2747	0.4115617793
2748	0.4114767359
2749	0.411303386
2750	0.4112283161
2751	0.411196877
2752	0.4110176922
2753	0.4108484346
2754	0.4107335603
2755	0.4106747909
2756	0.4105186747
2757	0.410358472
2758	0.4102658804
2759	0.4100737618
2760	0.4100024264
2761	0.4098596813
2762	0.4097699864
2763	0.4096151266
2764	0.4095533312
2765	0.4094850129
2766	0.409392399
2767	0.4093192143
2768	0.4091763997
2769	0.4090082063
2770	0.4089010084
2771	0.4088100112
2772	0.4086033111
2773	0.4085033482
2774	0.4084491493
2775	0.4083049286
2776	0.4082125846
2777	0.4081097829
2778	0.4079801322
2779	0.4078822404
2780	0.4077856998
2781	0.4077114259
2782	0.4076309989
2783	0.4074961155
2784	0.4074417888
2785	0.4073575914
2786	0.4072939952
2787	0.4071150602
2788	0.4069522299
2789	0.4068186273
2790	0.4066107665
2791	0.4065500099
2792	0.4063544274
2793	0.406230051
2794	0.4060970716
2795	0.40602531
2796	0.4058906483
2797	0.405714004
2798	0.4056396768
2799	0.4055435688
2800	0.4055027429
2801	0.4053940096
2802	0.4052921323
2803	0.4051701212
2804	0.4050996153
2805	0.4049376879
2806	0.4048552996
2807	0.4047654643
2808	0.404710185
2809	0.4046123102
2810	0.4044651051
2811	0.4042714788
2812	0.4041284504
2813	0.4039664709
2814	0.4038754119
2815	0.4038042868
2816	0.4036198125
2817	0.4034974614
2818	0.4034001247
2819	0.4033334206
2820	0.4031841346
2821	0.403019258
2822	0.4028847749
2823	0.4028080382
2824	0.4027008572
2825	0.4024875926
2826	0.4023900605
2827	0.4022553789
2828	0.4020539745
2829	0.4020113249
2830	0.4018057
2831	0.4017142402
2832	0.4015271675
2833	0.4013721703
2834	0.4012930668
2835	0.4011507877
2836	0.4009500942
2837	0.4008554929
2838	0.4007213835
2839	0.4005843342
2840	0.4004466186
2841	0.4003377272
2842	0.4002135922
2843	0.400160872
2844	0.400082243
2845	0.3998297015
2846	0.3996536716
2847	0.3995641576
2848	0.3994307802
2849	0.399314315
2850	0.3991598694
2851	0.3990474679
2852	0.398995242
2853	0.3987224084
2854	0.3986604785
2855	0.3985317449
2856	0.3983667927
2857	0.3982507631
2858	0.3981135534
2859	0.3979834495
2860	0.3979389573
2861	0.3978273962
2862	0.3976510959
2863	0.3975294711
2864	0.3974219908
2865	0.3973345069
2866	0.3971395757
2867	0.397008596
2868	0.3969256777
2869	0.396726103
2870	0.3966142695
2871	0.3964266497
2872	0.3962809199
2873	0.3961576266
2874	0.3961326986
2875	0.3960024994
2876	0.3959515536
2877	0.3957660164
2878	0.3956378088
2879	0.3955811552
2880	0.3955398712
2881	0.3953139321
2882	0.3952782617
2883	0.3952028567
2884	0.3950567096
2885	0.3948932173
2886	0.3947788201
2887	0.3945999105
2888	0.3944387398
2889	0.3943761399
2890	0.3942282582
2891	0.3941330764
2892	0.3939805148
2893	0.3938566694
2894	0.3937479677
2895	0.393601959
2896	0.3934576722
2897	0.3933496496
2898	0.3932857853
2899	0.3931786095
2900	0.3929627465
2901	0.3928446274
2902	0.392659214
2903	0.3926008405
2904	0.3924195981
2905	0.3923351107
2906	0.3922011428
2907	0.3919883178
2908	0.3919321273
2909	0.3918987633
2910	0.3918577499
2911	0.3917095533
2912	0.391574734
2913	0.3914546473
2914	0.3912297999
2915	0.3912044523
2916	0.3911404542
2917	0.3910549549
2918	0.3908875102
2919	0.3907438898
2920	0.3906395563
2921	0.3904853103
2922	0.3903960585
2923	0.3903013575
2924	0.3901693045
2925	0.3900010702
2926	0.3899588758
2927	0.3898559439
2928	0.3897111255
2929	0.3895615116
2930	0.3894762827
2931	0.3893084985
2932	0.3892556289
2933	0.3890724585
2934	0.3889048597
2935	0.3888574448
2936	0.3887188359
2937	0.3885763702
2938	0.3885013023
2939	0.3884539788
2940	0.3883814992
2941	0.3882738459
2942	0.3881211593
2943	0.3880170387
2944	0.3878762768
2945	0.3877768555
2946	0.3876656168
2947	0.387620419
2948	0.3875460796
2949	0.3874725064
2950	0.3873657844
2951	0.3872177111
2952	0.3871234026
2953	0.3870762399
2954	0.3869579243
2955	0.3867614397
2956	0.3866215641
2957	0.3865936486
2958	0.3865001782
2959	0.3863748534
2960	0.3862846185
2961	0.3861455621
2962	0.386095002
2963	0.3859355503
2964	0.385843167
2965	0.385654312
2966	0.3855417849
2967	0.3854101354
2968	0.3853740243
2969	0.3852478008
2970	0.385176777
2971	0.3850036895
2972	0.3849611054
2973	0.3849021901
2974	0.3847875747
2975	0.3846591607
2976	0.3845346106
2977	0.3844819523
2978	0.3842394241
2979	0.3841360322
2980	0.383973552
2981	0.3838926003
2982	0.3837626708
